FileNames 	 Precision 	 Recall 	 F-Score 	 Error 
2016-05-27-02-48-04-wahrsis3-undist.jpg 	 0.643124 	 1.000000 	 0.782806 	 35.687600 
2016-05-27-20-02-06-wahrsis3-undist.jpg 	 0.200548 	 1.000000 	 0.334094 	 79.945200 
2016-05-27-20-12-05-wahrsis3-undist.jpg 	 0.130324 	 1.000000 	 0.230596 	 86.967600 
2016-05-28-21-38-03-wahrsis3-undist.jpg 	 0.422304 	 1.000000 	 0.593831 	 57.769600 
2016-05-28-21-44-03-wahrsis3-undist.jpg 	 0.446908 	 1.000000 	 0.617742 	 55.309200 
2016-05-28-21-52-04-wahrsis3-undist.jpg 	 0.443296 	 1.000000 	 0.614283 	 55.670400 
2016-05-28-22-02-03-wahrsis3-undist.jpg 	 0.560288 	 1.000000 	 0.718185 	 43.971200 
2016-05-28-22-06-04-wahrsis3-undist.jpg 	 0.613748 	 1.000000 	 0.760649 	 38.625200 
2016-05-28-22-12-03-wahrsis3-undist.jpg 	 0.564724 	 1.000000 	 0.721819 	 43.527600 
2016-05-28-22-26-04-wahrsis3-undist.jpg 	 0.679912 	 1.000000 	 0.809461 	 32.008800 
2016-05-28-22-36-03-wahrsis3-undist.jpg 	 0.538784 	 1.000000 	 0.700272 	 46.121600 
2016-05-28-22-42-03-wahrsis3-undist.jpg 	 0.408664 	 1.000000 	 0.580215 	 59.133600 
2016-05-28-22-50-04-wahrsis3-undist.jpg 	 0.286312 	 1.000000 	 0.445167 	 71.368800 
2016-05-28-23-06-04-wahrsis3-undist.jpg 	 0.274680 	 1.000000 	 0.430979 	 72.532000 
2016-05-28-23-10-03-wahrsis3-undist.jpg 	 0.174260 	 1.000000 	 0.296800 	 82.574000 
2016-05-28-23-12-04-wahrsis3-undist.jpg 	 0.322076 	 1.000000 	 0.487228 	 67.792400 
2016-05-28-23-18-04-wahrsis3-undist.jpg 	 0.424080 	 1.000000 	 0.595585 	 57.592000 
2016-05-28-23-28-04-wahrsis3-undist.jpg 	 0.431348 	 1.000000 	 0.602716 	 56.865200 
2016-05-28-23-34-04-wahrsis3-undist.jpg 	 0.498332 	 1.000000 	 0.665182 	 50.166800 
2016-05-28-23-38-04-wahrsis3-undist.jpg 	 0.547474 	 1.000000 	 0.707571 	 45.252400 
2016-05-28-23-44-04-wahrsis3-undist.jpg 	 0.657848 	 1.000000 	 0.793617 	 34.215200 
2016-05-28-23-48-04-wahrsis3-undist.jpg 	 0.724428 	 1.000000 	 0.840195 	 27.557200 
2016-06-03-03-26-04-wahrsis3-undist.jpg 	 0.376160 	 1.000000 	 0.546681 	 62.384000 
